Track	Block	Day No	Starting Time	Ending Time
C14	AR	11	Day11,18:16	Day11,23:9
C14	AC	11	Day11,23:9	Day11,23:51
C14	AW	12	Day11,23:51	Day12,7:6
C14	AK	12	Day12,7:6	Day12,7:44
C14	AK	12	Day12,7:44	Day12,8:21
C14	AP	12	Day12,8:21	Day12,14:50
C14	AW	12	Day12,14:50	Day12,15:41
C14	AK	12	Day12,15:41	Day12,21:8
C14	BD	12	Day12,21:8	Day13,5:42
C14	AN	13	Day13,5:42	Day13,14:6
C14	BE	13	Day13,14:6	Day13,15:6
C14	AP	13	Day13,15:6	Day13,16:1
C14	BB	13	Day13,16:1	Day13,18:6
C14	AR	13	Day13,18:6	Day13,20:25
C14	AK	13	Day13,20:25	Day13,22:21
C14	AA	13	Day13,22:21	Day14,0:17
C14	BB	14	Day14,0:17	Day14,2:41
C14	BB	14	Day14,2:41	Day14,3:5
C14	BG	14	Day14,3:5	Day14,3:28
C14	AY	14	Day14,3:28	Day14,12:3
C14	AF	14	Day14,12:3	Day14,12:49
C14	BB	14	Day14,12:49	Day14,15:13
C14	AV	14	Day14,15:13	Day14,19:19
C14	AM	14	Day14,19:19	Day14,22:6
C14	AD	14	Day14,22:6	Day14,22:39
C14	AT	14	Day14,22:39	Day15,3:38
C14	BC	15	Day15,3:38	Day15,4:20
C14	BG	15	Day15,4:20	Day15,5:11
C14	BB	15	Day15,5:11	Day15,11:59
C14	AX	15	Day15,11:59	Day15,18:29
C14	AV	15	Day15,18:29	Day15,21:29
C14	AV	15	Day15,21:29	Day16,3:54
C14	BB	16	Day16,3:54	Day16,11:25
C14	BB	16	Day16,11:25	Day16,17:15
C14	AE	16	Day16,17:15	Day16,19:58
C14	AV	16	Day16,19:58	Day16,23:4
C14	AN	16	Day16,23:4	Day17,0:47
C14	AL	17	Day17,0:47	Day17,1:15
C14	AW	17	Day17,1:15	Day17,1:57
C14	AV	17	Day17,1:57	Day17,9:56
C14	AN	17	Day17,9:56	Day17,10:52
C14	AR	17	Day17,10:52	Day17,15:59
C14	AX	17	Day17,15:59	Day17,18:51
C14	AR	17	Day17,18:51	Day17,19:19
C14	BB	17	Day17,19:19	Day17,23:39
C14	AA	17	Day17,23:39	Day18,3:55
C14	AK	18	Day18,3:55	Day18,9:59
C14	AD	18	Day18,9:59	Day18,11:8
C14	AW	18	Day18,11:8	Day18,14:19
C14	AK	18	Day18,14:19	Day18,17:38
C14	AU	18	Day18,17:38	Day18,18:33
C14	BA	18	Day18,18:33	Day19,1:36
C15	BC	1	Day1,0:52	Day1,5:27
C15	AC	1	Day1,5:27	Day1,7:47
C15	BC	1	Day1,7:47	Day1,10:16
C15	AK	1	Day1,10:16	Day1,10:49
C15	AH	1	Day1,10:49	Day1,15:19
C15	AG	1	Day1,15:19	Day1,18:15
C15	AF	1	Day1,18:15	Day1,18:48
C15	AB	1	Day1,18:48	Day1,19:30
C15	AK	1	Day1,19:30	Day2,3:15
C15	AE	2	Day2,3:15	Day2,11:51
C15	AP	2	Day2,11:51	Day2,12:47
C15	AZ	2	Day2,12:47	Day2,14:33
C15	AT	2	Day2,14:33	Day2,21:29
C15	BF	2	Day2,21:29	Day3,1:26
C15	AB	3	Day3,1:26	Day3,1:54
C15	BG	3	Day3,1:54	Day3,10:4
C15	AA	3	Day3,10:4	Day3,10:41
C15	AJ	3	Day3,10:41	Day3,14:52
C15	AE	3	Day3,14:52	Day3,18:20
C15	AQ	3	Day3,18:20	Day3,19:11
C15	BF	3	Day3,19:11	Day3,19:53
C15	AV	3	Day3,19:53	Day3,20:26
C15	AV	3	Day3,20:26	Day4,7:30
C15	AR	4	Day4,7:30	Day4,10:45
C15	AN	4	Day4,10:45	Day4,11:22
C15	AB	4	Day4,11:22	Day4,17:21
C15	AP	4	Day4,17:21	Day4,18:16
C15	AR	4	Day4,18:16	Day5,1:35
C15	AZ	5	Day5,1:35	Day5,7:15
C15	AF	5	Day5,7:15	Day5,9:2
C15	AY	5	Day5,9:2	Day5,9:35
C15	AY	5	Day5,9:35	Day5,13:14
C15	AW	5	Day5,13:14	Day5,16:34
C15	AF	5	Day5,16:34	Day5,21:53
C15	AF	5	Day5,21:53	Day6,9:14
C15	AF	6	Day6,9:14	Day6,13:15
C15	BG	6	Day6,13:15	Day6,21:17
C15	BG	6	Day6,21:17	Day7,1:36
C15	AU	7	Day7,1:36	Day7,8:49
C15	AN	7	Day7,8:49	Day7,12:49
C15	AN	7	Day7,12:49	Day7,16:47
C15	AW	7	Day7,16:47	Day7,20:29
C15	AJ	7	Day7,20:29	Day8,0:49
C15	AJ	8	Day8,0:49	Day8,5:23
C15	AX	8	Day8,5:23	Day8,7:57
C15	AV	8	Day8,7:57	Day8,10:27
C15	AJ	8	Day8,10:27	Day8,13:43
C15	AJ	8	Day8,13:43	Day8,15:45
C15	BC	8	Day8,15:45	Day8,18:52
C15	AI	8	Day8,18:52	Day9,0:27
C15	AR	9	Day9,0:27	Day9,0:55
C15	AE	9	Day9,0:55	Day9,1:19
C15	AW	9	Day9,1:19	Day9,8:41
C15	AT	9	Day9,8:41	Day9,10:13
C15	AQ	9	Day9,10:13	Day9,16:14
C15	AG	9	Day9,16:14	Day9,16:47
C15	AN	9	Day9,16:47	Day9,21:27
C15	BG	9	Day9,21:27	Day10,1:22
C15	BB	10	Day10,1:22	Day10,5:38
C15	AB	10	Day10,5:38	Day10,6:6
C15	AN	10	Day10,6:6	Day10,7:1
C15	AV	10	Day10,7:1	Day10,13:39
C15	AK	10	Day10,13:39	Day10,14:35
C15	AH	10	Day10,14:35	Day10,16:58
C15	AX	10	Day10,16:58	Day10,17:35
C15	AK	10	Day10,17:35	Day10,18:13
C15	BF	10	Day10,18:13	Day10,18:50
C15	AE	10	Day10,18:50	Day11,4:30
C15	BB	11	Day11,4:30	Day11,6:54
C15	AJ	11	Day11,6:54	Day11,9:20
C15	BC	11	Day11,9:20	Day11,11:57
C15	AP	11	Day11,11:57	Day11,12:39
C15	AU	11	Day11,12:39	Day11,18:16
C15	AS	11	Day11,18:16	Day11,19:7
C15	AA	11	Day11,19:7	Day11,23:9
C15	AE	11	Day11,23:9	Day11,23:51
C15	BE	12	Day11,23:51	Day12,7:6
C15	AY	12	Day12,7:6	Day12,7:44
C15	AB	12	Day12,7:44	Day12,14:50
C15	AO	12	Day12,14:50	Day13,1:4
C15	AU	13	Day13,1:4	Day13,2:28
C15	AS	13	Day13,2:28	Day13,5:42
C15	BC	13	Day13,5:42	Day13,14:6
C15	AL	13	Day13,14:6	Day14,0:17
C15	AZ	14	Day14,0:17	Day14,2:41
C15	AS	14	Day14,2:41	Day14,3:5
C15	AP	14	Day14,3:5	Day14,3:28
C15	BC	14	Day14,3:28	Day14,12:49
C15	AC	14	Day14,12:49	Day14,15:13
C15	AG	14	Day14,15:13	Day14,22:6
C15	AB	14	Day14,22:6	Day14,22:39
C15	AY	14	Day14,22:39	Day15,3:38
C15	AC	15	Day15,3:38	Day15,4:20
C15	AY	15	Day15,4:20	Day15,5:11
C15	AN	15	Day15,5:11	Day15,11:59
C15	AA	15	Day15,11:59	Day15,15:47
C15	BG	15	Day15,15:47	Day15,20:34
C15	AZ	15	Day15,20:34	Day15,21:29
C15	AZ	15	Day15,21:29	Day16,8:18
C15	AV	16	Day16,8:18	Day16,12:26
C15	AI	16	Day16,12:26	Day17,0:47
C15	AK	17	Day17,0:47	Day17,1:15
C15	AM	17	Day17,1:15	Day17,9:56
C15	AA	17	Day17,9:56	Day17,10:52
C15	AF	17	Day17,10:52	Day17,15:59
C15	AQ	17	Day17,15:59	Day17,18:51
C15	AP	17	Day17,18:51	Day17,19:19
C15	AJ	17	Day17,19:19	Day17,23:39
C15	AI	17	Day17,23:39	Day18,3:55
C15	AW	18	Day18,3:55	Day18,9:59
C15	BC	18	Day18,9:59	Day18,14:19
C15	BB	18	Day18,14:19	Day18,17:38
C15	AQ	18	Day18,17:38	Day18,18:33
C15	AN	18	Day18,18:33	Day19,2:0
C16	AW	1	Day1,0:52	Day1,5:27
C16	AS	1	Day1,5:27	Day1,7:47
C16	AN	1	Day1,7:47	Day1,8:33
C16	AT	1	Day1,8:33	Day1,10:16
C16	AF	1	Day1,10:16	Day1,15:19
C16	AX	1	Day1,15:19	Day1,18:15
C16	BB	1	Day1,18:15	Day1,18:48
C16	AP	1	Day1,18:48	Day2,3:15
C16	AJ	2	Day2,3:15	Day2,4:6
C16	AI	2	Day2,4:6	Day2,11:51
C16	AT	2	Day2,11:51	Day2,14:33
C16	AG	2	Day2,14:33	Day2,15:15
C16	AG	2	Day2,15:15	Day2,21:29
C16	AC	2	Day2,21:29	Day3,1:26
C16	AG	3	Day3,1:26	Day3,1:54
C16	AA	3	Day3,1:54	Day3,2:31
C16	AS	3	Day3,2:31	Day3,10:4
C16	AR	3	Day3,10:4	Day3,14:1
C16	AP	3	Day3,14:1	Day3,14:52
C16	AK	3	Day3,14:52	Day3,18:20
C16	AW	3	Day3,18:20	Day3,19:11
C16	BD	3	Day3,19:11	Day3,19:53
C16	AY	3	Day3,19:53	Day3,20:26
C16	AX	3	Day3,20:26	Day4,7:30
C16	BF	4	Day4,7:30	Day4,10:45
C16	AQ	4	Day4,10:45	Day4,17:21
C16	AF	4	Day4,17:21	Day4,18:16
C16	BA	4	Day4,18:16	Day5,1:35
C16	AC	5	Day5,1:35	Day5,2:8
C16	AP	5	Day5,2:8	Day5,7:15
C16	AR	5	Day5,7:15	Day5,9:2
C16	BD	5	Day5,9:2	Day5,16:34
C16	AZ	5	Day5,16:34	Day5,20:2
C16	AP	5	Day5,20:2	Day6,0:26
C16	BF	6	Day6,0:26	Day6,8:37
C16	BC	6	Day6,8:37	Day6,19:11
C16	BC	6	Day6,19:11	Day7,3:32
C16	AJ	7	Day7,3:32	Day7,8:49
C16	AJ	7	Day7,8:49	Day7,13:31
C16	AQ	7	Day7,13:31	Day8,0:12
C16	BD	8	Day8,0:12	Day8,9:2
C16	AH	8	Day8,9:2	Day8,10:50
C16	AZ	8	Day8,10:50	Day8,12:38
C16	AH	8	Day8,12:38	Day8,14:35
C16	AO	8	Day8,14:35	Day8,18:52
C16	AJ	8	Day8,18:52	Day8,19:39
C16	AK	8	Day8,19:39	Day9,0:27
C16	BB	9	Day9,0:27	Day9,0:55
C16	AN	9	Day9,0:55	Day9,1:19
C16	AE	9	Day9,1:19	Day9,8:41
C16	AD	9	Day9,8:41	Day9,10:13
C16	AB	9	Day9,10:13	Day9,11:27
C16	AZ	9	Day9,11:27	Day9,16:14
C16	AF	9	Day9,16:14	Day9,16:47
C16	AD	9	Day9,16:47	Day9,21:27
C16	AD	9	Day9,21:27	Day10,1:22
C16	AG	10	Day10,1:22	Day10,5:38
C16	AE	10	Day10,5:38	Day10,6:6
C16	AC	10	Day10,6:6	Day10,13:39
C16	AH	10	Day10,13:39	Day10,14:35
C16	AP	10	Day10,14:35	Day10,16:58
C16	AD	10	Day10,16:58	Day10,17:35
C16	AE	10	Day10,17:35	Day10,18:13
C16	AX	10	Day10,18:13	Day10,18:50
C16	AZ	10	Day10,18:50	Day11,4:30
C16	AR	11	Day11,4:30	Day11,6:54
C16	AX	11	Day11,6:54	Day11,11:57
C16	BG	11	Day11,11:57	Day11,12:39
C16	AE	11	Day11,12:39	Day11,18:16
C16	AD	11	Day11,18:16	Day11,19:7
C16	AF	11	Day11,19:7	Day11,23:9
C16	AU	11	Day11,23:9	Day11,23:51
C16	BG	12	Day11,23:51	Day12,7:6
C16	AR	12	Day12,7:6	Day12,7:44
C16	AP	12	Day12,7:44	Day12,8:21
C16	AE	12	Day12,8:21	Day12,14:50
C16	AB	12	Day12,14:50	Day12,15:41
C16	AD	12	Day12,15:41	Day12,21:8
C16	AN	12	Day12,21:8	Day13,1:4
C16	AY	13	Day13,1:4	Day13,2:28
C16	BC	13	Day13,2:28	Day13,5:42
C16	AR	13	Day13,5:42	Day13,14:6
C16	AB	13	Day13,14:6	Day13,16:1
C16	BG	13	Day13,16:1	Day13,20:25
C16	BD	13	Day13,20:25	Day14,2:41
C16	AC	14	Day14,2:41	Day14,3:5
C16	AC	14	Day14,3:5	Day14,3:28
C16	AS	14	Day14,3:28	Day14,12:3
C16	AT	14	Day14,12:3	Day14,15:13
C16	AY	14	Day14,15:13	Day14,19:19
C16	AY	14	Day14,19:19	Day14,22:6
C16	AP	14	Day14,22:6	Day14,22:39
C16	BC	14	Day14,22:39	Day15,3:38
C16	AT	15	Day15,3:38	Day15,4:20
C16	BD	15	Day15,4:20	Day15,11:59
C16	AJ	15	Day15,11:59	Day15,15:47
C16	BF	15	Day15,15:47	Day16,3:12
C16	BE	16	Day16,3:12	Day16,10:6
C16	AC	16	Day16,10:6	Day16,11:25
C16	AX	16	Day16,11:25	Day16,16:18
C16	AV	16	Day16,16:18	Day16,21:12
C16	AZ	16	Day16,21:12	Day16,23:4
C16	AV	16	Day16,23:4	Day17,0:47
C16	AV	17	Day17,0:47	Day17,1:15
C16	AD	17	Day17,1:15	Day17,9:56
C16	AU	17	Day17,9:56	Day17,10:52
C16	BC	17	Day17,10:52	Day17,18:51
C16	AA	17	Day17,18:51	Day17,23:39
C16	AK	17	Day17,23:39	Day18,0:8
C16	AB	18	Day18,0:8	Day18,3:55
C16	AR	18	Day18,3:55	Day18,9:59
C16	AT	18	Day18,9:59	Day18,14:19
C16	AZ	18	Day18,14:19	Day18,17:38
C16	AY	18	Day18,17:38	Day18,18:33
C16	AP	18	Day18,18:33	Day19,2:0
C17	AT	1	Day1,0:52	Day1,5:27
C17	AJ	1	Day1,5:27	Day1,7:47
C17	AB	1	Day1,7:47	Day1,9:35
C17	AP	1	Day1,9:35	Day1,10:16
C17	AE	1	Day1,10:16	Day1,10:49
C17	AA	1	Day1,10:49	Day1,15:19
C17	AN	1	Day1,15:19	Day1,18:15
C17	AX	1	Day1,18:15	Day1,18:48
C17	AN	1	Day1,18:48	Day2,3:15
C17	AZ	2	Day2,3:15	Day2,4:6
C17	AY	2	Day2,4:6	Day2,11:51
C17	BA	2	Day2,11:51	Day2,14:33
C17	BF	2	Day2,14:33	Day2,15:15
C17	BC	2	Day2,15:15	Day2,21:29
C17	BA	2	Day2,21:29	Day3,1:26
C17	AJ	3	Day3,1:26	Day3,1:54
C17	AF	3	Day3,1:54	Day3,2:31
C17	BF	3	Day3,2:31	Day3,10:4
C17	AX	3	Day3,10:4	Day3,14:52
C17	AF	3	Day3,14:52	Day3,18:20
C17	AA	3	Day3,18:20	Day3,19:11
C17	AN	3	Day3,19:11	Day3,19:53
C17	AW	3	Day3,19:53	Day3,20:26
C17	BF	3	Day3,20:26	Day4,7:30
C17	AQ	4	Day4,7:30	Day4,10:45
C17	AK	4	Day4,10:45	Day4,11:22
C17	AY	4	Day4,11:22	Day4,17:21
C17	AG	4	Day4,17:21	Day4,18:16
C17	AQ	4	Day4,18:16	Day5,1:35
C17	AA	5	Day5,1:35	Day5,2:8
C17	AH	5	Day5,2:8	Day5,7:15
C17	AX	5	Day5,7:15	Day5,9:2
C17	BG	5	Day5,9:2	Day5,13:48
C17	AX	5	Day5,13:48	Day5,17:58
C17	BB	5	Day5,17:58	Day6,0:26
C17	AD	6	Day6,0:26	Day6,2:49
C17	AB	6	Day6,2:49	Day6,12:29
C17	AU	6	Day6,12:29	Day7,1:36
C17	BG	7	Day7,1:36	Day7,5:48
C17	AL	7	Day7,5:48	Day8,1:59
C17	AI	8	Day8,1:59	Day8,14:35
C17	AE	8	Day8,14:35	Day8,18:29
C17	AN	8	Day8,18:29	Day8,18:52
C17	AZ	8	Day8,18:52	Day9,0:27
C17	AA	9	Day9,0:27	Day9,0:55
C17	AM	9	Day9,0:55	Day9,8:41
C17	AB	9	Day9,8:41	Day9,10:13
C17	AS	9	Day9,10:13	Day9,11:27
C17	AE	9	Day9,11:27	Day9,16:14
C17	AQ	9	Day9,16:14	Day9,21:27
C17	AC	9	Day9,21:27	Day10,1:22
C17	AF	10	Day10,1:22	Day10,5:38
C17	AN	10	Day10,5:38	Day10,6:6
C17	BD	10	Day10,6:6	Day10,14:35
C17	BF	10	Day10,14:35	Day10,16:58
C17	BB	10	Day10,16:58	Day10,17:35
C17	AM	10	Day10,17:35	Day10,18:13
C17	AS	10	Day10,18:13	Day10,18:50
C17	AR	10	Day10,18:50	Day11,4:30
C17	BE	11	Day11,4:30	Day11,6:54
C17	AM	11	Day11,6:54	Day11,11:57
C17	AM	11	Day11,11:57	Day11,12:39
C17	AI	11	Day11,12:39	Day11,18:16
C17	AH	11	Day11,18:16	Day11,23:9
C17	AX	11	Day11,23:9	Day11,23:51
C17	AR	12	Day11,23:51	Day12,7:6
C17	AW	12	Day12,7:6	Day12,7:44
C17	BA	12	Day12,7:44	Day12,14:50
C17	BF	12	Day12,14:50	Day12,21:8
C17	BG	12	Day12,21:8	Day13,2:28
C17	AP	13	Day13,2:28	Day13,5:42
C17	AJ	13	Day13,5:42	Day13,14:6
C17	AE	13	Day13,14:6	Day13,15:6
C17	AK	13	Day13,15:6	Day13,16:1
C17	AB	13	Day13,16:1	Day13,18:6
C17	AP	13	Day13,18:6	Day13,20:25
C17	AZ	13	Day13,20:25	Day14,0:17
C17	AP	14	Day14,0:17	Day14,2:41
C17	BA	14	Day14,2:41	Day14,3:5
C17	AT	14	Day14,3:5	Day14,3:28
C17	AF	14	Day14,3:28	Day14,12:3
C17	AU	14	Day14,12:3	Day14,12:49
C17	AM	14	Day14,12:49	Day14,15:13
C17	BF	14	Day14,15:13	Day14,22:6
C17	AN	14	Day14,22:6	Day14,22:39
C17	AE	14	Day14,22:39	Day15,3:38
C17	AZ	15	Day15,3:38	Day15,4:20
C17	AT	15	Day15,4:20	Day15,11:59
C17	AN	15	Day15,11:59	Day15,15:47
C17	AG	15	Day15,15:47	Day15,18:29
C17	AX	15	Day15,18:29	Day15,23:20
C17	AX	15	Day15,23:20	Day16,5:59
C17	AD	16	Day16,5:59	Day16,11:25
C17	AC	16	Day16,11:25	Day16,16:18
C17	AX	16	Day16,16:18	Day16,19:12
C17	AJ	16	Day16,19:12	Day16,22:27
C17	AY	16	Day16,22:27	Day16,23:32
C17	BD	16	Day16,23:32	Day17,0:47
C17	BF	17	Day17,0:47	Day17,1:15
C17	AF	17	Day17,1:15	Day17,1:57
C17	AE	17	Day17,1:57	Day17,9:56
C17	AE	17	Day17,9:56	Day17,15:59
C17	AP	17	Day17,15:59	Day17,18:51
C17	AT	17	Day17,18:51	Day17,23:39
C17	AD	17	Day17,23:39	Day18,0:8
C17	AK	18	Day18,0:8	Day18,3:55
C17	BC	18	Day18,3:55	Day18,4:32
C17	BG	18	Day18,4:32	Day18,9:59
C17	AU	18	Day18,9:59	Day18,11:8
C17	BB	18	Day18,11:8	Day18,14:19
C17	AB	18	Day18,14:19	Day18,17:38
C17	AF	18	Day18,17:38	Day18,18:33
C17	BC	18	Day18,18:33	Day19,1:36
C18	AK	1	Day1,0:52	Day1,5:27
C18	AA	1	Day1,5:27	Day1,7:47
C18	BE	1	Day1,7:47	Day1,10:16
C18	BC	1	Day1,10:16	Day1,15:19
C18	BG	1	Day1,15:19	Day1,18:15
C18	BG	1	Day1,18:15	Day1,18:48
C18	AZ	1	Day1,18:48	Day2,3:15
C18	AO	2	Day2,3:15	Day2,11:51
C18	AM	2	Day2,11:51	Day2,14:33
C18	AV	2	Day2,14:33	Day2,15:15
C18	AW	2	Day2,15:15	Day2,21:29
C18	BB	2	Day2,21:29	Day3,1:26
C18	AR	3	Day3,1:26	Day3,1:54
C18	BE	3	Day3,1:54	Day3,2:31
C18	AB	3	Day3,2:31	Day3,10:4
C18	AE	3	Day3,10:4	Day3,10:41
C18	AW	3	Day3,10:41	Day3,14:1
C18	AN	3	Day3,14:1	Day3,14:52
C18	AU	3	Day3,14:52	Day3,18:20
C18	AB	3	Day3,18:20	Day3,19:11
C18	AQ	3	Day3,19:11	Day3,19:53
C18	AI	3	Day3,19:53	Day3,20:26
C18	BE	3	Day3,20:26	Day4,7:30
C18	AB	4	Day4,7:30	Day4,10:45
C18	AV	4	Day4,10:45	Day4,17:21
C18	AM	4	Day4,17:21	Day4,18:16
C18	AD	4	Day4,18:16	Day5,1:35
C18	AR	5	Day5,1:35	Day5,2:8
C18	AY	5	Day5,2:8	Day5,7:15
C18	AK	5	Day5,7:15	Day5,9:2
C18	AR	5	Day5,9:2	Day5,13:48
C18	AA	5	Day5,13:48	Day5,20:53
C18	AH	5	Day5,20:53	Day5,22:49
C18	AH	5	Day5,22:49	Day6,2:12
C18	AR	6	Day6,2:12	Day6,7:55
C18	AX	6	Day6,7:55	Day6,10:38
C18	AK	6	Day6,10:38	Day6,15:19
C18	AX	6	Day6,15:19	Day6,22:12
C18	AX	6	Day6,22:12	Day7,4:42
C18	AE	7	Day7,4:42	Day7,5:15
C18	AD	7	Day7,5:15	Day7,8:49
C18	AD	7	Day7,8:49	Day7,14:46
C18	AK	7	Day7,14:46	Day7,19:0
C18	BB	7	Day7,19:0	Day8,2:28
C18	AX	8	Day8,2:28	Day8,5:23
C18	AJ	8	Day8,5:23	Day8,10:27
C18	AD	8	Day8,10:27	Day8,14:35
C18	AY	8	Day8,14:35	Day8,15:45
C18	AA	8	Day8,15:45	Day8,18:52
C18	AN	8	Day8,18:52	Day8,19:39
C18	AJ	8	Day8,19:39	Day9,0:27
C18	AH	9	Day9,0:27	Day9,0:55
C18	AL	9	Day9,0:55	Day9,8:41
C18	AG	9	Day9,8:41	Day9,10:13
C18	BB	9	Day9,10:13	Day9,11:27
C18	BB	9	Day9,11:27	Day9,16:14
C18	AB	9	Day9,16:14	Day9,16:47
C18	AS	9	Day9,16:47	Day9,21:27
C18	AB	9	Day9,21:27	Day10,1:22
C18	AJ	10	Day10,1:22	Day10,2:8
C18	AH	10	Day10,2:8	Day10,5:38
C18	AR	10	Day10,5:38	Day10,6:6
C18	AF	10	Day10,6:6	Day10,14:35
C18	AJ	10	Day10,14:35	Day10,16:58
C18	AE	10	Day10,16:58	Day10,17:35
C18	BE	10	Day10,17:35	Day10,18:13
C18	AP	10	Day10,18:13	Day10,18:50
C18	AK	10	Day10,18:50	Day11,4:30
C18	AA	11	Day11,4:30	Day11,6:54
C18	BE	11	Day11,6:54	Day11,9:20
C18	AJ	11	Day11,9:20	Day11,11:57
C18	AN	11	Day11,11:57	Day11,12:39
C18	AD	11	Day11,12:39	Day11,18:16
C18	BE	11	Day11,18:16	Day11,23:9
C18	AV	11	Day11,23:9	Day11,23:51
C18	AH	12	Day11,23:51	Day12,7:6
C18	AP	12	Day12,7:6	Day12,7:44
C18	AN	12	Day12,7:44	Day12,8:21
C18	BC	12	Day12,8:21	Day12,14:50
C18	AY	12	Day12,14:50	Day12,15:41
C18	AV	12	Day12,15:41	Day12,21:8
C18	AH	12	Day12,21:8	Day13,1:4
C18	AR	13	Day13,1:4	Day13,2:28
C18	AY	13	Day13,2:28	Day13,5:42
C18	AW	13	Day13,5:42	Day13,14:6
C18	AN	13	Day13,14:6	Day13,15:6
C18	BE	13	Day13,15:6	Day13,18:6
C18	AZ	13	Day13,18:6	Day13,20:25
C18	BC	13	Day13,20:25	Day14,2:41
C18	AN	14	Day14,2:41	Day14,3:5
C18	BB	14	Day14,3:5	Day14,3:28
C18	BB	14	Day14,3:28	Day14,12:3
C18	AQ	14	Day14,12:3	Day14,15:13
C18	AM	14	Day14,15:13	Day14,19:19
C18	AN	14	Day14,19:19	Day14,22:6
C18	BE	14	Day14,22:6	Day14,22:39
C18	AV	14	Day14,22:39	Day15,3:38
C18	BB	15	Day15,3:38	Day15,4:20
C18	AW	15	Day15,4:20	Day15,5:11
C18	AJ	15	Day15,5:11	Day15,11:59
C18	AM	15	Day15,11:59	Day16,5:17
C18	AT	16	Day16,5:17	Day16,14:17
C18	AK	16	Day16,14:17	Day16,15:50
C18	AK	16	Day16,15:50	Day16,17:15
C18	AP	16	Day16,17:15	Day16,19:12
C18	AC	16	Day16,19:12	Day16,21:54
C18	AF	16	Day16,21:54	Day17,0:47
C18	AR	17	Day17,0:47	Day17,1:15
C18	BC	17	Day17,1:15	Day17,9:56
C18	BC	17	Day17,9:56	Day17,10:52
C18	AS	17	Day17,10:52	Day17,15:59
C18	AC	17	Day17,15:59	Day17,18:51
C18	AU	17	Day17,18:51	Day17,19:19
C18	AE	17	Day17,19:19	Day17,23:39
C18	AE	17	Day17,23:39	Day18,3:55
C18	AQ	18	Day18,3:55	Day18,9:59
C18	AJ	18	Day18,9:59	Day18,11:8
C18	AK	18	Day18,11:8	Day18,14:19
C18	AV	18	Day18,14:19	Day18,17:38
C18	AL	18	Day18,17:38	Day18,18:33
C18	AA	18	Day18,18:33	Day19,1:36
C19	AH	1	Day1,0:52	Day1,5:27
C19	BE	1	Day1,5:27	Day1,7:47
C19	AL	1	Day1,7:47	Day1,10:16
C19	BF	1	Day1,10:16	Day1,15:19
C19	AF	1	Day1,15:19	Day1,18:15
C19	AB	1	Day1,18:15	Day1,18:48
C19	BG	1	Day1,18:48	Day2,3:15
C19	AR	2	Day2,3:15	Day2,4:6
C19	AZ	2	Day2,4:6	Day2,11:51
C19	AX	2	Day2,11:51	Day2,14:33
C19	BD	2	Day2,14:33	Day2,15:15
C19	AR	2	Day2,15:15	Day2,21:29
C19	AV	2	Day2,21:29	Day3,1:26
C19	AV	3	Day3,1:26	Day3,1:54
C19	AT	3	Day3,1:54	Day3,10:4
C19	AJ	3	Day3,10:4	Day3,10:41
C19	AG	3	Day3,10:41	Day3,14:52
C19	BF	3	Day3,14:52	Day3,18:20
C19	BB	3	Day3,18:20	Day3,19:11
C19	BA	3	Day3,19:11	Day3,19:53
C19	AE	3	Day3,19:53	Day3,20:26
C19	AM	3	Day3,20:26	Day4,7:30
C19	BC	4	Day4,7:30	Day4,10:45
C19	AZ	4	Day4,10:45	Day4,17:21
C19	AV	4	Day4,17:21	Day4,18:16
C19	BG	4	Day4,18:16	Day5,1:35
C19	AQ	5	Day5,1:35	Day5,9:2
C19	AM	5	Day5,9:2	Day6,2:12
C19	AM	6	Day6,2:12	Day6,16:6
C19	AE	6	Day6,16:6	Day6,20:39
C19	AE	6	Day6,20:39	Day7,4:42
C19	AK	7	Day7,4:42	Day7,5:15
C19	AP	7	Day7,5:15	Day7,8:49
C19	AA	7	Day7,8:49	Day7,15:19
C19	AA	7	Day7,15:19	Day7,22:58
C19	AK	7	Day7,22:58	Day8,2:28
C19	AO	8	Day8,2:28	Day8,14:35
C19	AI	8	Day8,14:35	Day8,18:52
C19	BE	8	Day8,18:52	Day8,19:39
C19	AP	8	Day8,19:39	Day9,1:58
C19	AU	9	Day9,1:58	Day9,8:41
C19	AE	9	Day9,8:41	Day9,10:13
C19	BG	9	Day9,10:13	Day9,16:14
C19	AA	9	Day9,16:14	Day9,16:47
C19	AP	9	Day9,16:47	Day9,21:27
C19	AK	9	Day9,21:27	Day9,22:22
C19	BD	9	Day9,22:22	Day10,1:22
C19	AM	10	Day10,1:22	Day10,5:38
C19	BG	10	Day10,5:38	Day10,6:6
C19	AW	10	Day10,6:6	Day10,14:35
C19	BB	10	Day10,14:35	Day10,16:58
C19	AK	10	Day10,16:58	Day10,17:35
C19	AS	10	Day10,17:35	Day10,18:13
C19	AR	10	Day10,18:13	Day10,18:50
C19	AD	10	Day10,18:50	Day11,4:30
C19	AW	11	Day11,4:30	Day11,6:54
C19	BB	11	Day11,6:54	Day11,11:57
C19	AX	11	Day11,11:57	Day11,12:39
C19	BF	11	Day11,12:39	Day11,18:16
C19	AO	11	Day11,18:16	Day11,23:9
C19	BE	11	Day11,23:9	Day11,23:51
C19	AC	12	Day11,23:51	Day12,7:6
C19	AB	12	Day12,7:6	Day12,7:44
C19	AC	12	Day12,7:44	Day12,14:50
C19	AH	12	Day12,14:50	Day12,15:41
