Track	Block	Day No	Starting Time	Ending Time
C18	AJ	13	Day13,16:34	Day13,19:25
C18	AN	13	Day13,19:25	Day13,21:41
C18	AD	13	Day13,21:41	Day14,3:14
C18	AN	14	Day14,3:14	Day14,12:3
C18	AR	14	Day14,12:3	Day14,13:44
C18	AX	14	Day14,13:44	Day14,18:33
C18	AC	14	Day14,18:33	Day14,20:47
C18	AC	14	Day14,20:47	Day14,23:21
C18	AX	14	Day14,23:21	Day15,4:20
C18	AW	15	Day15,4:20	Day15,5:53
C18	BB	15	Day15,5:53	Day15,7:30
C18	AG	15	Day15,7:30	Day15,14:14
C18	AP	15	Day15,14:14	Day15,17:20
C18	AI	15	Day15,17:20	Day16,9:43
C18	AL	16	Day16,9:43	Day17,7:47
C18	BG	17	Day17,7:47	Day17,11:38
C18	AB	17	Day17,11:38	Day17,17:15
C18	AY	17	Day17,17:15	Day17,19:2
C18	BB	17	Day17,19:2	Day17,22:31
C18	AS	17	Day17,22:31	Day18,0:14
C18	AG	18	Day18,0:14	Day18,7:10
C18	AD	18	Day18,7:10	Day18,11:45
C18	BE	18	Day18,11:45	Day18,14:19
C18	AZ	18	Day18,14:19	Day18,23:20
C18	AC	18	Day18,23:20	Day19,1:36
C19	AH	1	Day1,0:52	Day1,10:16
C19	AK	1	Day1,10:16	Day1,14:58
C19	AN	1	Day1,14:58	Day1,16:40
C19	AS	1	Day1,16:40	Day1,20:14
C19	AB	1	Day1,20:14	Day1,22:41
C19	AD	1	Day1,22:41	Day2,2:24
C19	AD	2	Day2,2:24	Day2,6:56
C19	AB	2	Day2,6:56	Day2,9:2
C19	BC	2	Day2,9:2	Day2,15:27
C19	BB	2	Day2,15:27	Day2,21:45
C19	BB	2	Day2,21:45	Day3,2:0
C19	BB	3	Day3,2:0	Day3,9:22
C19	AE	3	Day3,9:22	Day3,14:7
C19	AW	3	Day3,14:7	Day3,15:49
C19	BG	3	Day3,15:49	Day3,21:23
C19	AS	3	Day3,21:23	Day4,9:45
C19	AN	4	Day4,9:45	Day4,13:3
C19	BF	4	Day4,13:3	Day4,23:32
C19	BB	4	Day4,23:32	Day5,3:56
C19	AT	5	Day5,3:56	Day5,12:19
C19	AT	5	Day5,12:19	Day6,2:49
C19	AF	6	Day6,2:49	Day6,10:33
C19	AZ	6	Day6,10:33	Day7,5:48
C19	AK	7	Day7,5:48	Day7,7:25
C19	BE	7	Day7,7:25	Day7,12:49
C19	AP	7	Day7,12:49	Day7,14:46
C19	AD	7	Day7,14:46	Day7,23:26
C19	AV	7	Day7,23:26	Day8,3:46
C19	BG	8	Day8,3:46	Day8,10:27
C19	BG	8	Day8,10:27	Day8,14:7
C19	BG	8	Day8,14:7	Day8,18:5
C19	AA	8	Day8,18:5	Day8,20:34
C19	AD	8	Day8,20:34	Day9,0:27
C19	BB	9	Day9,0:27	Day9,4:21
C19	AP	9	Day9,4:21	Day9,5:40
C19	BF	9	Day9,5:40	Day9,11:27
C19	AP	9	Day9,11:27	Day9,13:31
C19	AK	9	Day9,13:31	Day9,15:4
C19	AF	9	Day9,15:4	Day9,16:47
C19	AF	9	Day9,16:47	Day9,20:40
C19	AX	9	Day9,20:40	Day10,1:22
C19	BB	10	Day10,1:22	Day10,3:4
C19	AG	10	Day10,3:4	Day10,14:35
C19	AP	10	Day10,14:35	Day10,15:58
C19	AG	10	Day10,15:58	Day10,23:11
C19	AG	10	Day10,23:11	Day11,11:56
C19	AM	11	Day11,11:56	Day12,13:54
C19	AA	12	Day12,13:54	Day12,16:23
C19	AA	12	Day12,16:23	Day12,18:19
C19	BE	12	Day12,18:19	Day13,1:4
C19	AR	13	Day13,1:4	Day13,5:1
C19	AR	13	Day13,5:1	Day13,9:49
C19	AS	13	Day13,9:49	Day13,14:6
C19	AR	13	Day13,14:6	Day13,16:34
C19	BB	13	Day13,16:34	Day13,19:25
C19	AP	13	Day13,19:25	Day13,21:41
C19	BF	13	Day13,21:41	Day14,12:49
C19	BF	14	Day14,12:49	Day14,20:47
C19	AR	14	Day14,20:47	Day15,2:5
C19	AS	15	Day15,2:5	Day15,5:53
C19	AS	15	Day15,5:53	Day15,11:59
C19	AS	15	Day15,11:59	Day15,15:20
C19	AN	15	Day15,15:20	Day15,17:20
C19	AN	15	Day15,17:20	Day16,1:35
C19	AN	16	Day16,1:35	Day16,5:9
C19	AR	16	Day16,5:9	Day16,10:30
C19	AC	16	Day16,10:30	Day16,14:33
C19	AW	16	Day16,14:33	Day16,16:6
C19	AN	16	Day16,16:6	Day16,19:14
C19	AP	16	Day16,19:14	Day16,21:14
C19	AD	16	Day16,21:14	Day16,23:6
C19	AT	16	Day16,23:6	Day17,9:56
C19	AU	17	Day17,9:56	Day17,17:15
C19	AA	17	Day17,17:15	Day17,22:31
C19	AR	17	Day17,22:31	Day18,2:36
C19	AJ	18	Day18,2:36	Day18,5:37
C19	AE	18	Day18,5:37	Day18,11:8
C19	AP	18	Day18,11:8	Day18,11:45
C19	AD	18	Day18,11:45	Day18,14:19
C19	AB	18	Day18,14:19	Day18,17:38
C19	AJ	18	Day18,17:38	Day18,19:42
C19	AF	18	Day18,19:42	Day18,22:6
C19	AU	18	Day18,22:6	Day19,2:0
C20	AF	1	Day1,5:27	Day1,9:35
C20	AP	1	Day1,9:35	Day1,10:16
C20	AF	1	Day1,10:16	Day1,16:40
C20	BB	1	Day1,16:40	Day1,18:36
C20	AD	1	Day1,18:36	Day1,20:14
C20	AE	1	Day1,20:14	Day2,1:19
C20	AM	2	Day2,1:19	Day3,0:27
C20	AV	3	Day3,0:27	Day3,10:4
C20	AV	3	Day3,10:4	Day3,15:49
C20	AW	3	Day3,15:49	Day3,18:26
C20	BB	3	Day3,18:26	Day4,2:44
C20	AN	4	Day4,2:44	Day4,6:39
C20	AB	4	Day4,6:39	Day4,9:45
C20	AR	4	Day4,9:45	Day4,15:14
C20	AU	4	Day4,15:14	Day4,16:21
C20	AT	4	Day4,16:21	Day5,3:56
C20	AV	5	Day5,3:56	Day5,7:15
C20	BG	5	Day5,7:15	Day5,10:17
C20	BB	5	Day5,10:17	Day5,14:52
C20	BG	5	Day5,14:52	Day5,16:34
C20	BD	5	Day5,16:34	Day6,8:37
C20	BD	6	Day6,8:37	Day7,4:42
C20	AU	7	Day7,4:42	Day7,10:26
C20	AP	7	Day7,10:26	Day7,12:49
C20	BE	7	Day7,12:49	Day7,14:46
C20	AB	7	Day7,14:46	Day7,21:15
C20	AR	7	Day7,21:15	Day8,1:59
C20	AI	8	Day8,1:59	Day8,14:35
C20	AM	8	Day8,14:35	Day9,0:27
C20	AH	9	Day9,0:27	Day9,1:58
C20	AX	9	Day9,1:58	Day9,5:40
C20	AX	9	Day9,5:40	Day9,13:31
C20	AD	9	Day9,13:31	Day9,16:47
C20	AJ	9	Day9,16:47	Day9,20:40
C20	AA	9	Day9,20:40	Day9,23:27
C20	AP	9	Day9,23:27	Day10,1:22
C20	AK	10	Day10,1:22	Day10,5:5
C20	AF	10	Day10,5:5	Day10,6:6
C20	AN	10	Day10,6:6	Day10,9:57
C20	AP	10	Day10,9:57	Day10,12:30
C20	AA	10	Day10,12:30	Day10,15:58
C20	AP	10	Day10,15:58	Day10,19:42
C20	AP	10	Day10,19:42	Day10,23:11
C20	AX	10	Day10,23:11	Day11,8:46
C20	AX	11	Day11,8:46	Day11,11:56
C20	AX	11	Day11,11:56	Day11,17:34
C20	AH	11	Day11,17:34	Day11,20:40
C20	AK	11	Day11,20:40	Day11,22:13
C20	AF	11	Day11,22:13	Day11,23:51
C20	AH	12	Day11,23:51	Day12,6:15
C20	AR	12	Day12,6:15	Day12,13:54
C20	AR	12	Day12,13:54	Day12,18:19
C20	BB	12	Day12,18:19	Day13,2:28
C20	AP	13	Day13,2:28	Day13,7:39
C20	BF	13	Day13,7:39	Day13,15:6
C20	AZ	13	Day13,15:6	Day13,19:25
C20	AX	13	Day13,19:25	Day13,23:14
C20	AM	13	Day13,23:14	Day14,16:37
C20	AR	14	Day14,16:37	Day14,20:47
C20	AB	14	Day14,20:47	Day14,23:21
C20	AA	14	Day14,23:21	Day15,2:56
C20	AY	15	Day15,2:56	Day15,4:20
C20	BB	15	Day15,4:20	Day15,5:53
C20	AW	15	Day15,5:53	Day15,7:30
C20	AE	15	Day15,7:30	Day15,17:20
C20	AJ	15	Day15,17:20	Day16,0:2
C20	AJ	16	Day16,0:2	Day16,7:28
C20	AD	16	Day16,7:28	Day16,10:30
C20	AX	16	Day16,10:30	Day16,14:33
C20	AM	16	Day16,14:33	Day17,11:38
C20	AR	17	Day17,11:38	Day17,19:2
C20	BE	17	Day17,19:2	Day18,0:14
C20	AC	18	Day18,0:14	Day18,4:5
C20	AX	18	Day18,4:5	Day18,7:10
C20	AG	18	Day18,7:10	Day18,17:38
C20	AS	18	Day18,17:38	Day18,19:42
C20	AR	18	Day18,19:42	Day18,22:6
C20	AD	18	Day18,22:6	Day19,2:0
C21	BG	1	Day1,5:27	Day1,9:35
C21	AN	1	Day1,9:35	Day1,14:58
C21	BF	1	Day1,14:58	Day2,0:33
C21	AB	2	Day2,0:33	Day2,2:24
C21	AJ	2	Day2,2:24	Day2,7:20
C21	AK	2	Day2,7:20	Day2,9:2
C21	AW	2	Day2,9:2	Day2,12:13
C21	AR	2	Day2,12:13	Day2,13:8
C21	BA	2	Day2,13:8	Day2,22:36
C21	AO	2	Day2,22:36	Day4,23:32
C21	AB	4	Day4,23:32	Day5,3:56
C21	BA	5	Day5,3:56	Day5,14:52
C21	AB	5	Day5,14:52	Day5,17:58
C21	AP	5	Day5,17:58	Day5,20:53
C21	AZ	5	Day5,20:53	Day6,0:26
C21	AV	6	Day6,0:26	Day6,4:59
C21	AW	6	Day6,4:59	Day6,7:55
C21	AD	6	Day6,7:55	Day6,16:1
C21	AS	6	Day6,16:1	Day7,5:15
C21	AW	7	Day7,5:15	Day7,6:29
C21	AF	7	Day7,6:29	Day7,10:26
C21	AV	7	Day7,10:26	Day7,14:46
C21	AA	7	Day7,14:46	Day7,19:0
C21	AF	7	Day7,19:0	Day7,23:26
C21	AS	7	Day7,23:26	Day8,8:25
C21	AP	8	Day8,8:25	Day8,10:27
C21	AP	8	Day8,10:27	Day8,14:7
C21	BB	8	Day8,14:7	Day8,16:9
C21	AP	8	Day8,16:9	Day8,18:29
C21	AX	8	Day8,18:29	Day8,23:8
C21	AP	8	Day8,23:8	Day9,0:55
C21	BC	9	Day9,0:55	Day9,7:59
C21	AL	9	Day9,7:59	Day9,17:42
C21	AW	9	Day9,17:42	Day9,20:40
C21	BF	9	Day9,20:40	Day10,1:22
C21	BE	10	Day10,1:22	Day10,3:4
C21	AF	10	Day10,3:4	Day10,5:5
C21	AD	10	Day10,5:5	Day10,6:6
C21	AF	10	Day10,6:6	Day10,13:39
C21	AI	10	Day10,13:39	Day11,16:39
C21	AQ	11	Day11,16:39	Day12,9:45
C21	AL	12	Day12,9:45	Day13,5:1
C21	AN	13	Day13,5:1	Day13,9:49
C21	AR	13	Day13,9:49	Day13,14:6
C21	BB	13	Day13,14:6	Day13,16:34
C21	BG	13	Day13,16:34	Day13,19:25
C21	BB	13	Day13,19:25	Day13,23:14
C21	AH	13	Day13,23:14	Day14,9:24
C21	BA	14	Day14,9:24	Day14,15:13
C21	AG	14	Day14,15:13	Day14,20:47
C21	AA	14	Day14,20:47	Day14,23:21
C21	AW	14	Day14,23:21	Day15,2:5
C21	AM	15	Day15,2:5	Day15,22:16
C21	AM	15	Day15,22:16	Day16,14:33
C21	AR	16	Day16,14:33	Day16,17:59
C21	BA	16	Day16,17:59	Day16,23:6
C21	BA	16	Day16,23:6	Day17,9:56
C21	AB	17	Day17,9:56	Day17,14:42
C21	BB	17	Day17,14:42	Day17,19:2
C21	AS	17	Day17,19:2	Day17,22:31
C21	AU	17	Day17,22:31	Day18,4:5
C21	AB	18	Day18,4:5	Day18,5:37
C21	BF	18	Day18,5:37	Day18,14:19
C21	AV	18	Day18,14:19	Day18,19:42
C21	AI	18	Day18,19:42	Day19,1:36
C22	AI	1	Day1,5:27	Day1,19:9
C22	AV	1	Day1,19:9	Day2,0:33
C22	AY	2	Day2,0:33	Day2,8:7
C22	BD	2	Day2,8:7	Day2,22:36
C22	BF	2	Day2,22:36	Day3,2:38
C22	AC	3	Day3,2:38	Day3,9:22
C22	BB	3	Day3,9:22	Day3,11:57
C22	AS	3	Day3,11:57	Day3,14:7
C22	AB	3	Day3,14:7	Day3,15:49
C22	BD	3	Day3,15:49	Day4,2:44
C22	AJ	4	Day4,2:44	Day4,7:30
C22	AJ	4	Day4,7:30	Day4,9:45
C22	AD	4	Day4,9:45	Day4,15:14
C22	AY	4	Day4,15:14	Day4,19:21
C22	AK	4	Day4,19:21	Day4,21:44
C22	AA	4	Day4,21:44	Day5,4:51
C22	BF	5	Day5,4:51	Day5,13:14
C22	AV	5	Day5,13:14	Day5,16:34
C22	AZ	5	Day5,16:34	Day5,20:2
C22	AY	5	Day5,20:2	Day6,0:26
C22	AH	6	Day6,0:26	Day6,2:49
C22	BB	6	Day6,2:49	Day6,16:1
C22	BB	6	Day6,16:1	Day6,23:31
C22	BA	6	Day6,23:31	Day7,9:30
C22	AW	7	Day7,9:30	Day7,12:3
C22	AF	7	Day7,12:3	Day7,15:19
C22	AN	7	Day7,15:19	Day7,19:0
C22	AN	7	Day7,19:0	Day7,22:25
C22	AC	7	Day7,22:25	Day8,1:59
C22	AE	8	Day8,1:59	Day8,7:57
C22	AV	8	Day8,7:57	Day8,12:47
C22	AH	8	Day8,12:47	Day8,14:35
C22	AI	8	Day8,14:35	Day9,7:59
C22	BC	9	Day9,7:59	Day9,15:41
C22	BE	9	Day9,15:41	Day9,21:27
C22	AK	9	Day9,21:27	Day9,23:27
C22	AN	9	Day9,23:27	Day10,3:4
C22	AJ	10	Day10,3:4	Day10,6:6
C22	AW	10	Day10,6:6	Day10,9:57
C22	BF	10	Day10,9:57	Day10,14:35
C22	BF	10	Day10,14:35	Day10,22:7
C22	AW	10	Day10,22:7	Day10,23:11
C22	AW	10	Day10,23:11	Day11,8:18
C22	BD	11	Day11,8:18	Day11,16:39
C22	AF	11	Day11,16:39	Day11,19:7
C22	AP	11	Day11,19:7	Day11,22:13
C22	AE	11	Day11,22:13	Day12,9:45
C22	AK	12	Day12,9:45	Day12,13:54
C22	AX	12	Day12,13:54	Day12,17:18
C22	AZ	12	Day12,17:18	Day13,1:4
C22	AZ	13	Day13,1:4	Day13,5:1
C22	AK	13	Day13,5:1	Day13,9:49
C22	AA	13	Day13,9:49	Day13,14:6
C22	AY	13	Day13,14:6	Day13,16:34
C22	AY	13	Day13,16:34	Day13,21:41
C22	AU	13	Day13,21:41	Day14,3:14
C22	AO	14	Day14,3:14	Day16,8:5
C22	AV	16	Day16,8:5	Day16,10:30
C22	AG	16	Day16,10:30	Day16,14:33
C22	AD	16	Day16,14:33	Day16,16:30
C22	AV	16	Day16,16:30	Day16,21:14
C22	BF	16	Day16,21:14	Day17,8:52
C22	AX	17	Day17,8:52	Day17,15:20
C22	AH	17	Day17,15:20	Day17,17:15
C22	AC	17	Day17,17:15	Day17,20:40
C22	AC	17	Day17,20:40	Day18,0:14
C22	AS	18	Day18,0:14	Day18,5:37
C22	AO	18	Day18,5:37	Day19,2:0
C23	BD	1	Day1,5:27	Day1,15:40
C23	AQ	1	Day1,15:40	Day2,2:24
C23	AQ	2	Day2,2:24	Day2,22:36
C23	AK	2	Day2,22:36	Day3,2:38
C23	AK	3	Day3,2:38	Day3,10:4
C23	AJ	3	Day3,10:4	Day3,11:57
C23	BB	3	Day3,11:57	Day3,15:49
C23	AV	3	Day3,15:49	Day3,21:23
C23	AB	3	Day3,21:23	Day4,6:39
C23	AW	4	Day4,6:39	Day4,8:8
C23	BE	4	Day4,8:8	Day4,9:45
C23	AS	4	Day4,9:45	Day4,15:14
C23	BC	4	Day4,15:14	Day4,22:22
C23	AD	4	Day4,22:22	Day5,0:55
C23	AN	5	Day5,0:55	Day5,5:47
C23	AC	5	Day5,5:47	Day5,8:25
C23	AA	5	Day5,8:25	Day5,10:17
C23	AG	5	Day5,10:17	Day6,2:12
C23	AD	6	Day6,2:12	Day6,7:55
C23	AW	6	Day6,7:55	Day6,11:38
C23	AH	6	Day6,11:38	Day6,14:19
C23	AH	6	Day6,14:19	Day6,17:34
C23	BE	6	Day6,17:34	Day7,2:18
C23	BE	7	Day7,2:18	Day7,2:55
C23	BF	7	Day7,2:55	Day7,7:25
C23	BF	7	Day7,7:25	Day7,15:19
C23	AC	7	Day7,15:19	Day7,21:52
C23	AH	7	Day7,21:52	Day7,23:26
C23	AJ	7	Day7,23:26	Day8,3:46
C23	AJ	8	Day8,3:46	Day8,7:15
C23	AJ	8	Day8,7:15	Day8,14:7
C23	AX	8	Day8,14:7	Day8,18:52
C23	AF	8	Day8,18:52	Day8,20:34
C23	AY	8	Day8,20:34	Day9,1:58
C23	AC	9	Day9,1:58	Day9,7:36
C23	BB	9	Day9,7:36	Day9,10:13
C23	BB	9	Day9,10:13	Day9,13:31
C23	BG	9	Day9,13:31	Day9,17:42
C23	AG	9	Day9,17:42	Day10,3:4
C23	BE	10	Day10,3:4	Day10,9:57
C23	AR	10	Day10,9:57	Day10,12:30
C23	BC	10	Day10,12:30	Day10,17:22
C23	AS	10	Day10,17:22	Day10,23:11
C23	BE	10	Day10,23:11	Day11,11:56
C23	BE	11	Day11,11:56	Day11,19:7
C23	AJ	11	Day11,19:7	Day11,20:40
C23	AB	11	Day11,20:40	Day11,23:51
C23	AN	12	Day11,23:51	Day12,6:15
C23	AZ	12	Day12,6:15	Day12,12:41
C23	AJ	12	Day12,12:41	Day12,13:54
C23	AM	12	Day12,13:54	Day13,11:33
C23	AB	13	Day13,11:33	Day13,15:6
C23	AB	13	Day13,15:6	Day13,17:43
C23	AI	13	Day13,17:43	Day14,18:33
C23	AX	14	Day14,18:33	Day14,20:47
C23	AQ	14	Day14,20:47	Day15,11:13
C23	AD	15	Day15,11:13	Day15,13:28
C23	AB	15	Day15,13:28	Day15,15:48
C23	BB	15	Day15,15:48	Day16,2:21
C23	BB	16	Day16,2:21	Day16,9:10
C23	BA	16	Day16,9:10	Day16,14:33
C23	AC	16	Day16,14:33	Day16,19:14
C23	AU	16	Day16,19:14	Day16,23:6
C23	AP	16	Day16,23:6	Day17,1:17
C23	AZ	17	Day17,1:17	Day17,15:20
C23	AM	17	Day17,15:20	Day18,2:36
C23	BB	18	Day18,2:36	Day18,7:38
C23	AX	18	Day18,7:38	Day18,13:28
C23	AP	18	Day18,13:28	Day18,14:19
C23	AY	18	Day18,14:19	Day18,19:42
C23	BB	18	Day18,19:42	Day19,0:59
C24	AU	1	Day1,5:27	Day1,15:40
C24	AU	1	Day1,15:40	Day1,20:14
C24	AS	1	Day1,20:14	Day2,2:24
C24	AE	2	Day2,2:24	Day2,9:2
C24	AK	2	Day2,9:2	Day2,13:50
C24	AR	2	Day2,13:50	Day2,19:14
C24	AP	2	Day2,19:14	Day2,23:22
C24	AX	2	Day2,23:22	Day3,2:38
C24	AX	3	Day3,2:38	Day3,10:4
C24	AB	3	Day3,10:4	Day3,11:57
C24	AY	3	Day3,11:57	Day3,15:49
C24	AH	3	Day3,15:49	Day3,18:26
C24	AY	3	Day3,18:26	Day4,2:44
C24	AI	4	Day4,2:44	Day5,3:56
C24	AU	5	Day5,3:56	Day5,8:25
C24	AN	5	Day5,8:25	Day5,10:17
C24	BG	5	Day5,10:17	Day5,14:52
C24	AK	5	Day5,14:52	Day5,16:34
C24	AY	5	Day5,16:34	Day5,20:2
C24	AL	5	Day5,20:2	Day6,9:14
C24	BE	6	Day6,9:14	Day6,18:16
C24	AR	6	Day6,18:16	Day6,22:12
C24	AR	6	Day6,22:12	Day7,4:9
C24	AR	7	Day7,4:9	Day7,8:2
C24	AW	7	Day7,8:2	Day7,9:30
C24	AY	7	Day7,9:30	Day7,13:31
C24	AR	7	Day7,13:31	Day7,17:56
C24	AX	7	Day7,17:56	Day7,21:52
C24	AX	7	Day7,21:52	Day8,2:28
C24	BA	8	Day8,2:28	Day8,10:27
C24	AE	8	Day8,10:27	Day8,14:35
C24	AU	8	Day8,14:35	Day8,23:8
C24	AN	8	Day8,23:8	Day9,2:53
C24	BE	9	Day9,2:53	Day9,10:13
C24	BG	9	Day9,10:13	Day9,14:22
C24	AN	9	Day9,14:22	Day9,17:42
C24	AD	9	Day9,17:42	Day9,21:27
C24	AV	9	Day9,21:27	Day10,3:4
C24	AV	10	Day10,3:4	Day10,6:6
C24	AJ	10	Day10,6:6	Day10,12:30
C24	AT	10	Day10,12:30	Day10,22:7
C24	AA	10	Day10,22:7	Day11,8:46
C24	AA	11	Day11,8:46	Day11,16:39
C24	AL	11	Day11,16:39	Day12,9:45
C24	AQ	12	Day12,9:45	Day12,18:19
C24	BD	12	Day12,18:19	Day13,7:39
C24	AJ	13	Day13,7:39	Day13,11:33
C24	AJ	13	Day13,11:33	Day13,14:6
C24	AJ	13	Day13,14:6	Day13,16:34
C24	BC	13	Day13,16:34	Day13,23:14
C24	AR	13	Day13,23:14	Day14,12:3
C24	AV	14	Day14,12:3	Day14,18:33
C24	AI	14	Day14,18:33	Day15,13:28
C24	AZ	15	Day15,13:28	Day15,16:43
C24	AZ	15	Day15,16:43	Day16,10:58
C24	AY	16	Day16,10:58	Day16,16:30
C24	AY	16	Day16,16:30	Day16,17:59
C24	AK	16	Day16,17:59	Day16,21:14
C24	BE	16	Day16,21:14	Day17,1:17
C24	AP	17	Day17,1:17	Day17,8:52
C24	AC	17	Day17,8:52	Day17,15:20
C24	BE	17	Day17,15:20	Day17,19:2
C24	AY	17	Day17,19:2	Day17,22:31
C24	AN	17	Day17,22:31	Day18,4:5
C24	AU	18	Day18,4:5	Day18,7:38
C24	AU	18	Day18,7:38	Day18,11:45
C24	AJ	18	Day18,11:45	Day18,18:33
C24	AA	18	Day18,18:33	Day18,22:43
C24	AF	18	Day18,22:43	Day19,1:36
C25	BF	1	Day1,5:27	Day1,14:58
C25	AZ	1	Day1,14:58	Day2,0:33
C25	AT	2	Day2,0:33	Day2,7:20
C25	BG	2	Day2,7:20	Day2,12:13
C25	BF	2	Day2,12:13	Day2,23:22
C25	AQ	2	Day2,23:22	Day3,15:49
C25	AN	3	Day3,15:49	Day3,18:26
C25	AR	3	Day3,18:26	Day4,4:42
C25	BF	4	Day4,4:42	Day4,13:3
C25	BG	4	Day4,13:3	Day4,16:21
C25	AB	4	Day4,16:21	Day4,20:16
C25	AZ	4	Day4,20:16	Day5,7:15
C25	AW	5	Day5,7:15	Day5,10:17
C25	AN	5	Day5,10:17	Day5,13:48
C25	AX	5	Day5,13:48	Day5,17:58
C25	AC	5	Day5,17:58	Day6,2:49
C25	AB	6	Day6,2:49	Day6,13:10
C25	AB	6	Day6,13:10	Day6,20:39
C25	AF	6	Day6,20:39	Day7,4:9
C25	AE	7	Day7,4:9	Day7,8:49
C25	AE	7	Day7,8:49	Day7,15:19
C25	AE	7	Day7,15:19	Day7,22:25
C25	AN	7	Day7,22:25	Day8,2:28
C25	AN	8	Day8,2:28	Day8,7:15
C25	AC	8	Day8,7:15	Day8,14:7
C25	AN	8	Day8,14:7	Day8,16:9
C25	AR	8	Day8,16:9	Day8,20:34
C25	AW	8	Day8,20:34	Day8,23:8
C25	AB	8	Day8,23:8	Day9,2:53
C25	AQ	9	Day9,2:53	Day9,15:41
C25	BD	9	Day9,15:41	Day10,2:8
C25	BD	10	Day10,2:8	Day10,15:58
C25	AF	10	Day10,15:58	Day10,17:22
C25	BD	10	Day10,17:22	Day11,6:54
C25	AN	11	Day11,6:54	Day11,10:14
C25	AD	11	Day11,10:14	Day11,11:56
C25	AJ	11	Day11,11:56	Day11,18:16
C25	BB	11	Day11,18:16	Day11,20:40
C25	AV	11	Day11,20:40	Day12,6:15
C25	AJ	12	Day12,6:15	Day12,8:21
C25	AA	12	Day12,8:21	Day12,13:54
C25	AJ	12	Day12,13:54	Day12,18:19
C25	AG	12	Day12,18:19	Day13,3:10
C25	AX	13	Day13,3:10	Day13,7:39
C25	BB	13	Day13,7:39	Day13,15:6
C25	AE	13	Day13,15:6	Day13,19:58
C25	BD	13	Day13,19:58	Day14,12:49
C25	BE	14	Day14,12:49	Day14,18:33
C25	AD	14	Day14,18:33	Day14,23:21
C25	AJ	14	Day14,23:21	Day15,2:56
C25	AJ	15	Day15,2:56	Day15,5:53
C25	BE	15	Day15,5:53	Day15,14:14
C25	BF	15	Day15,14:14	Day16,2:21
C25	BF	16	Day16,2:21	Day16,9:10
C25	BD	16	Day16,9:10	Day16,16:30
C25	AD	16	Day16,16:30	Day16,17:59
C25	BE	16	Day16,17:59	Day16,21:14
C25	AG	16	Day16,21:14	Day17,1:17
C25	AF	17	Day17,1:17	Day17,7:47
C25	AB	17	Day17,7:47	Day17,9:56
C25	AI	17	Day17,9:56	Day17,22:31
C25	AE	17	Day17,22:31	Day18,4:5
C25	AK	18	Day18,4:5	Day18,5:37
C25	AK	18	Day18,5:37	Day18,7:38
C25	BE	18	Day18,7:38	Day18,12:22
C25	AS	18	Day18,12:22	Day18,14:19
C25	BG	18	Day18,14:19	Day18,18:33
C25	AG	18	Day18,18:33	Day19,0:59
C26	AS	1	Day1,5:27	Day1,10:16
C26	BC	1	Day1,10:16	Day1,20:38
C26	AX	1	Day1,20:38	Day2,2:24
C26	AU	2	Day2,2:24	Day2,7:20
C26	BB	2	Day2,7:20	Day2,9:2
C26	AF	2	Day2,9:2	Day2,13:50
C26	AL	2	Day2,13:50	Day3,18:26
C26	AF	3	Day3,18:26	Day4,4:42
C26	AQ	4	Day4,4:42	Day4,19:21
C26	AR	4	Day4,19:21	Day4,23:32
C26	AF	4	Day4,23:32	Day5,0:55
C26	AS	5	Day5,0:55	Day5,8:25
C26	AC	5	Day5,8:25	Day5,13:48
C26	AW	5	Day5,13:48	Day5,15:43
C26	BC	5	Day5,15:43	Day6,2:49
C26	AS	6	Day6,2:49	Day6,16:48
C26	AY	6	Day6,16:48	Day7,0:40
C26	AH	7	Day7,0:40	Day7,5:15
C26	AC	7	Day7,5:15	Day7,9:30
C26	AG	7	Day7,9:30	Day7,19:0
C26	AZ	7	Day7,19:0	Day7,23:26
C26	BC	7	Day7,23:26	Day8,8:25
C26	AF	8	Day8,8:25	Day8,11:14
C26	AD	8	Day8,11:14	Day8,14:35
C26	AK	8	Day8,14:35	Day8,19:39
C26	AB	8	Day8,19:39	Day8,20:34
C26	BG	8	Day8,20:34	Day9,1:58
C26	AA	9	Day9,1:58	Day9,4:21
C26	AU	9	Day9,4:21	Day9,10:13
C26	AI	9	Day9,10:13	Day9,19:27
C26	AR	9	Day9,19:27	Day9,21:27
C26	AW	9	Day9,21:27	Day9,23:27
C26	AR	9	Day9,23:27	Day10,5:5
C26	AR	10	Day10,5:5	Day10,9:57
C26	BB	10	Day10,9:57	Day10,15:58
C26	AS	10	Day10,15:58	Day10,17:22
C26	AB	10	Day10,17:22	Day10,23:11
C26	AH	10	Day10,23:11	Day11,8:18
C26	AU	11	Day11,8:18	Day11,11:56
C26	AS	11	Day11,11:56	Day11,19:44
C26	BE	11	Day11,19:44	Day11,22:13
C26	AJ	11	Day11,22:13	Day12,6:15
C26	BB	12	Day12,6:15	Day12,12:41
C26	AD	12	Day12,12:41	Day12,14:50
C26	AD	12	Day12,14:50	Day12,20:26
C26	AN	12	Day12,20:26	Day13,2:28
C26	AD	13	Day13,2:28	Day13,5:1
C26	AA	13	Day13,5:1	Day13,11:33
C26	AU	13	Day13,11:33	Day13,17:43
C26	AK	13	Day13,17:43	Day13,21:41
C26	AN	13	Day13,21:41	Day14,3:14
C26	AX	14	Day14,3:14	Day14,13:44
C26	AW	14	Day14,13:44	Day14,15:13
